state_name,state,county_name,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
Connecticut,9,Windham County,15,20901.0,Bridgeport,0.40463668,0.0047470061,0.026240733,0.0033689095,9472.4834,0.34888828,0.024278838,0.38392803,0.011988995,0.42052209,0.0054961275,0.090624139,0.033730641,0.032766398,0.009119208,0.023514211,0.0034070988,7110.019,242.48085,2020.1183,0.41325268,0.0067161624,0.39586207,0.0067688669,0.0032246313,0.0014265231,0.049631577,0.0071404898,4843.4668,4627.5664,0.3369095,0.027651556,0.38279411,0.016977688,0.42689255,0.0077305725,0.36096993,0.037085988,0.38395524,0.01620701,0.41289815,0.007824936,0.0061654281,0.010370998,0.0006825637,0.0016513141,0.0028933794,0.0016018007,0.19935156,0.07583975,0.068748176,0.019365612,0.043079007,0.006995724,3620.3474,110.20237,1036.2373,3487.7786,132.5118,981.32349
Delaware,10,Kent County,1,19901.0,Dover,0.38084885,0.0034775077,0.04402547,0.0034618117,16686.881,0.33756438,0.0050278222,0.39392641,0.014185116,0.41538179,0.0049595591,0.077447675,0.0068997946,0.020916756,0.0079508498,0.027514085,0.0034662767,9101.4629,5745.874,864.7323,0.39856452,0.0048179762,0.36356312,0.0046766587,0.0049542845,0.0014483681,0.086895861,0.0065646432,8405.8809,8280.8438,0.36180371,0.0066205151,0.40128356,0.020751974,0.42850512,0.007014385,0.31330118,0.0076686488,0.38562351,0.01800365,0.40209442,0.006880369,0.0069541121,0.0022312382,0.00023570661,0.00070067146,0.004159539,0.0015779783,0.16123563,0.014329721,0.041127767,0.016263548,0.05166357,0.0079005463,4577.4326,2827.1521,460.58475,4524.105,2916.894,402.12762
Delaware,10,New Castle County,3,19800.0,Wilmington,0.364562,0.0021303075,0.048274092,0.0022690359,42564.156,0.31996247,0.0027142453,0.39250597,0.0066157673,0.41980824,0.0036203272,0.076108776,0.0039070942,0.018077906,0.0036978391,0.02927354,0.0027928837,16530.594,19467.785,5756.207,0.38468865,0.0030181361,0.34526289,0.0030649416,0.0064882431,0.0010734879,0.096125729,0.0042232145,21745.271,20815.451,0.34700587,0.0038077815,0.39600042,0.0087406803,0.4330835,0.005116709,0.29195255,0.0040521147,0.38887525,0.0096917571,0.40598309,0.0051297788,0.0066430308,0.0012706292,0.0017498914,0.00079440814,0.0081923455,0.0020685233,0.1575046,0.0076103713,0.038329698,0.0071136304,0.051363494,0.0055803731,8476.9688,9911.9404,2928.7244,8052.7183,9554.5879,2823.4702
Delaware,10,Sussex County,5,19901.0,Dover,0.38123924,0.003319948,0.039589651,0.003295877,18363.168,0.33110601,0.0051099556,0.3927412,0.013168923,0.41716868,0.0045934767,0.07121858,0.0071083335,0.032749221,0.01011498,0.024427138,0.0031946432,10112.12,6159.7939,1756.8788,0.39810058,0.0046615954,0.36504591,0.0045681577,0.0081589893,0.0018050717,0.074291319,0.0063428828,9429.5029,8932.2666,0.35438654,0.0070418781,0.39993006,0.018035026,0.42898703,0.0065246266,0.30781594,0.0072230599,0.38262028,0.018941961,0.40619862,0.0063626557,0.007811842,0.0029967898,-0.00031039803,0.00085370935,0.0094578164,0.002650127,0.14456029,0.014346695,0.066887543,0.02177869,0.039545599,0.0055141756,5223.4531,3168.7336,942.67023,4887.9946,2996.0144,815.09601
District Of Columbia,11,District of Columbia,1,11304.0,Washington DC,0.34881705,0.0013001401,0.045304012,0.0015575618,77219.383,0.34378299,0.001492495,0.44938812,0.0048676115,0.47581592,0.01062684,0.052759837,0.001624131,0.010855215,0.0018631723,0.0170934,0.0054329485,1806.5939,62946.934,9165.543,0.3833068,0.0019649346,0.31384006,0.0018522349,0.004796986,0.00050909224,0.094696797,0.002959657,38728.801,38487.34,0.3773765,0.0022343285,0.46440366,0.0068423273,0.48859483,0.015187602,0.30719337,0.0021159058,0.43407464,0.0068719597,0.46185207,0.014572047,0.0055090361,0.00065989909,-4.4867455e-05,0.00017489189,0.0070210979,0.0055493792,0.11232228,0.0036308884,0.022560799,0.0038454866,0.026875582,0.0095712077,978.91815,31257.887,4744.5161,828.38831,31671.371,4422.9189
Florida,12,Alachua County,1,7900.0,Gainesville,0.37195468,0.0028498364,0.045128297,0.0030293514,21072.463,0.30063829,0.0035220913,0.44251695,0.012701881,0.44574949,0.0047829547,0.075600788,0.0054152939,0.0075658201,0.0022288759,0.021472123,0.0029554174,8452.0469,11099.518,1217.674,0.39105141,0.0042029889,0.35366112,0.0040911157,0.0066999383,0.0015199377,0.087363586,0.0057541248,10779.662,10293.533,0.32175604,0.004595919,0.46121639,0.017712597,0.46635106,0.0067602112,0.27862424,0.005265187,0.42499647,0.01757583,0.42648217,0.006746545,0.0078630764,0.0022950587,0.00046687206,0.0007166721,0.0060658087,0.0018877477,0.15342233,0.01086757,0.014635894,0.0073474776,0.037002001,0.0057484582,4321.2075,5698.4395,618.93585,4130.376,5402.8101,599.37378
Florida,12,Baker County,3,7600.0,Jacksonville,0.37410435,0.007806662,0.031254075,0.0069171884,3161.7283,0.28163993,0.013993287,0.42750138,0.07869976,0.40801987,0.0097305011,0.063443013,0.021715753,-0.0031723825,0.014788201,0.023335349,0.0062049846,2410.5359,729.76929,34.081211,0.36612082,0.01078429,0.38202122,0.011415185,0.0085191084,0.0045185313,0.058108013,0.01347381,1636.814,1524.8138,0.29382509,0.017290371,,,0.39134344,0.013604239,0.26699567,0.021800783,,,0.42354539,0.013594373,0.00052288733,0.0033014549,,,0.0093629928,0.0052014147,0.13895333,0.045682717,,,0.040259108,0.011763275,1263.8607,350.1355,,1148.1018,377.93521,
Florida,12,Bay County,5,10000.0,Panama City,0.38076016,0.0027910967,0.040581137,0.0027768891,19941.354,0.32327908,0.0055912649,0.4274123,0.013621536,0.40135333,0.0034272156,0.076043136,0.0079292692,0.017203482,0.0064628855,0.034650926,0.0027770416,13846.071,4046.364,667.85114,0.40020519,0.0039227898,0.36181009,0.0038370225,0.011070007,0.0020930262,0.07185819,0.0053231125,10197.348,9743.5273,0.344033,0.0070677227,0.44113898,0.019779991,0.41986978,0.0049210656,0.30107528,0.0079324292,0.41921607,0.01854028,0.38358426,0.004696941,0.0054013524,0.0028285512,0.0015257362,0.0015140357,0.01449646,0.0026545862,0.1576253,0.015736196,0.034050111,0.013872846,0.054731209,0.0049399408,7078.2544,2040.3966,367.9335,6765.6367,2003.0968,302.61395
Florida,12,Bradford County,7,7900.0,Gainesville,0.35476565,0.0065420587,0.02855326,0.0057159606,3555.0498,0.29278421,0.01187724,0.40190992,0.039072264,0.38446242,0.0089713912,0.051123444,0.016185492,0.012986929,0.016883263,0.025640057,0.0063911593,2425.3452,974.22534,113.45099,0.36332238,0.0091380998,0.34710672,0.0098381517,0.0090903146,0.0041365544,0.047301009,0.010115255,1831.45,1725.4635,0.30569479,0.015800668,0.4438349,0.058535367,0.38628599,0.012844215,0.27882278,0.018252624,0.38987651,0.058170334,0.38222075,0.012288126,0.0011246313,0.0026555452,0.0046130875,0.015342343,0.013432192,0.0071318327,0.096765906,0.031589322,-0.010512976,0.0134875,0.036468003,0.010672322,1264.1774,479.96536,61.593735,1161.4353,494.25378,47.968922
Florida,12,Brevard County,9,7300.0,Palm Bay,0.38699719,0.0019186416,0.030466601,0.0014681477,47398.324,0.31352359,0.0037300268,0.40926906,0.0063662333,0.41257161,0.0023837532,0.069900744,0.0053942171,0.015109715,0.0030550528,0.023404127,0.0015838961,32299.166,9196.0869,3641.8015,0.40678558,0.0027532128,0.36763662,0.0027323775,0.0076569496,0.0011462518,0.054899603,0.0028692759,24157.912,23237.271,0.33646154,0.0046575055,0.42639056,0.0089373691,0.43270075,0.0034442346,0.28708583,0.0055302042,0.39413339,0.0088133691,0.39327571,0.0033774083,0.010185827,0.002325699,0.0041211108,0.0010467473,0.007265571,0.0011487865,0.1459111,0.01086387,0.025862185,0.0047759893,0.04042986,0.0029538563,16577.014,4543.5762,1854.7104,15719.154,4637.0986,1787.3622
Florida,12,Broward County,11,7000.0,Miami,0.39492157,0.0010324655,0.024708321,0.00073010603,205083.63,0.34381831,0.0013567447,0.45250872,0.0021487395,0.45642093,0.0020083587,0.0400851,0.0013361472,0.0097008729,0.00042525621,0.018608853,0.001163829,56563.105,85297.477,45810.313,0.4204123,0.0014579514,0.37003937,0.0014028191,0.003935663,0.00037682441,0.047426369,0.001405231,105180.14,99906.594,0.37119025,0.0017954325,0.47607893,0.0030561776,0.47829586,0.0027963421,0.31489199,0.0020171842,0.43005255,0.0030546463,0.43571717,0.0028293657,0.0050470741,0.00051677588,0.0011552769,0.00022260232,0.0053978576,0.00078198948,0.081354976,0.0026231064,0.01869314,0.0012531468,0.032246798,0.0021754019,29306.191,43001.336,23574.967,27256.613,42283.074,22238.596
Florida,12,Calhoun County,13,9900.0,Tallahassee,0.36535478,0.0093598245,0.031197008,0.0081664156,2052.3496,0.32834998,0.020650221,0.37018955,0.046637725,0.38857937,0.012016117,0.080386728,0.031332135,0.0027714302,0.011890139,0.018158162,0.0067961505,1503.3195,387.43869,68.479141,0.36693272,0.01385737,0.36365876,0.013223485,0.0085817482,0.0052982778,0.053279817,0.014008565,1086.9318,964.43469,0.36342674,0.032977067,0.38194019,0.064290889,0.38115427,0.017483586,0.29840758,0.029711768,,,0.39624399,0.016876057,-0.0036177421,0.0051037045,0.022811878,0.028110789,0.0037882524,0.0033882943,0.19723533,0.07284683,,,0.029646887,0.011935112,800.34894,199.4189,,701.63159,187.11212,29.704264
Florida,12,Charlotte County,15,6900.0,Sarasota,0.4138647,0.0034386883,0.030307708,0.002524042,12020.131,0.3888295,0.010968084,0.39064315,0.012009533,0.43267271,0.0039588832,0.04880853,0.0099289268,0.0074162595,0.0025823547,0.029763285,0.0030864915,9466.6689,1135.9946,810.44452,0.43184164,0.0049561653,0.39631009,0.0048341257,0.012858273,0.002442563,0.048639081,0.0045494763,6001.4536,6021.1729,0.43634182,0.015419596,0.40907139,0.016615665,0.44719008,0.0057448214,0.33753762,0.01485509,0.36785606,0.0176237,0.41802949,0.0055628484,0.011710919,0.0054556895,0.00043863841,0.0010153522,0.014858598,0.0029479756,0.094747946,0.019608095,0.018424774,0.0076054293,0.044707075,0.004838882,4739.5977,545.84943,390.13544,4728.2627,589.02118,417.40173
Florida,12,Citrus County,17,7800.0,Ocala,0.39459139,0.003674712,0.029405711,0.0027901025,11630.967,0.33154583,0.015442381,0.44082755,0.015783586,0.40538213,0.0040993867,0.048456598,0.016275246,0.023252839,0.009449603,0.029358603,0.0033243659,9980.5596,598.63849,569.0882,0.41573086,0.0053552459,0.37437025,0.0050869547,0.01258577,0.0027600767,0.046581108,0.0049793785,6001.1606,5630.3398,0.35610378,0.021339687,0.48005754,0.021404196,0.42435011,0.0059313211,0.31410247,0.022586463,0.39354572,0.022619875,0.38788807,0.0055929269,0.00060884398,0.0016052839,0.011375156,0.005055815,0.013061976,0.003185451,0.10097264,0.032620732,0.032756418,0.017123319,0.045311075,0.0051979842,5207.6831,310.02298,261.15369,4773.3506,288.48001,306.67725
Florida,12,Clay County,19,7600.0,Jacksonville,0.38812372,0.0031366532,0.026903495,0.002517235,15585.216,0.33746064,0.007332277,0.42116868,0.01069936,0.4038932,0.0038230282,0.059435312,0.0084160939,0.015100665,0.005281507,0.022097109,0.0025643504,11541.396,2000.7235,1163.0898,0.39089173,0.0043553379,0.38572031,0.0045380923,0.0041283416,0.0012343696,0.050434876,0.0047430969,7978.5532,7605.3667,0.34564111,0.0094349245,0.41859639,0.015492829,0.40550208,0.0053491904,0.32983637,0.012158827,0.42644358,0.015106511,0.40224785,0.005437125,0.0025800951,0.0012715172,0.0032875319,0.0019176499,0.0047517777,0.0012399001,0.13190883,0.01857595,0.024881808,0.0080694007,0.039495058,0.0048021893,5882.1987,984.07568,623.84515,5659.6587,1016.8904,540.33936
Florida,12,Collier County,21,7200.0,Cape Coral,0.41089547,0.0029787002,0.0221113,0.0019152988,25943.58,0.37050661,0.007633104,0.41587234,0.0049726269,0.46228653,0.0045681885,0.046151254,0.0069336449,0.015228862,0.0026270752,0.018934481,0.002578394,10496.424,3314.8105,12801.346,0.42617741,0.0041740844,0.39542973,0.0041880365,0.0020002986,0.00040002092,0.043684341,0.0040267664,13246.876,12696.386,0.39424157,0.010295444,0.43395028,0.0068738218,0.47674522,0.0063957353,0.34628519,0.010600919,0.39870521,0.0068989424,0.44777593,0.0064356364,0.0011955034,0.00084354047,0.0020084819,0.0010195075,0.0023316904,0.00090674515,0.099651627,0.015409833,0.02883707,0.004976273,0.037550118,0.0053313212,5358.9341,1640.1582,6801.4946,5137.5518,1676.1606,6007.4702
Florida,12,Columbia County,23,7700.0,Lake City,0.35454869,0.0042326995,0.046050698,0.0044888933,9250.6748,0.29617745,0.0069524809,0.39109159,0.025791131,0.39331305,0.0061752205,0.084665857,0.012295122,-0.00096040871,0.002511749,0.029198347,0.0051201233,6002.1602,2460.5618,279.92853,0.36344719,0.005825819,0.34575003,0.0064557921,0.010238622,0.003706062,0.083411992,0.0088666892,4715.3179,4534.937,0.322395,0.0088918889,0.39369142,0.035895482,0.39133909,0.0088127237,0.26778522,0.010403687,0.38913134,0.038046341,0.39553425,0.0087766144,0.013795981,0.0065957112,0.00067307812,0.0041228496,0.011512827,0.0049576908,0.16745614,0.02434448,0.0045750132,0.0049742218,0.046268806,0.0079284534,3085.5559,1230.431,140.62801,2916.8171,1229.3223,139.64348
Florida,12,DeSoto County,27,6900.0,Sarasota,0.35680911,0.0064041042,0.05331137,0.006970305,5203.9185,0.28998393,0.011660379,0.42049414,0.016257275,0.39230591,0.0093511157,0.11219902,0.029259026,0.015026105,0.0088229831,0.037720919,0.0075191646,2366.9314,1005.5939,1943.1833,0.37069437,0.0090245688,0.34312537,0.0082632108,0.0051260432,0.0024646732,0.098012,0.012848266,2728.2346,2475.5396,0.31016165,0.015874127,0.42192301,0.022150138,0.40517706,0.013140676,0.28285691,0.01803416,0.42495871,0.023955071,0.37904301,0.013091858,0.0040346184,0.0060240254,-0.0015771424,0.0022479531,0.0079653487,0.0044391248,0.20077625,0.042194989,0.024305791,0.014109289,0.069373883,0.015240512,1184.9547,539.47699,1103.1475,1181.8811,464.65445,848.4389
Florida,12,Dixie County,29,7900.0,Gainesville,0.35048658,0.0089671165,0.021343499,0.006576478,2345.8203,0.28989089,0.025785476,0.46992454,0.065271504,0.36793211,0.011688862,0.11117822,0.06690225,-0.0043950328,0.017357506,0.015107284,0.0056287269,1976.0896,287.54245,48.464516,0.33673742,0.012377704,0.3629922,0.014146076,0.012994612,0.0067438069,0.030473245,0.010734888,1179.6116,1166.0559,0.2458463,0.029999759,,,0.3585321,0.016364198,0.34523883,0.052293278,,,0.37744194,0.016411288,0.13496257,0.049484801,,,0.0014380898,0.0018434625,,,,,0.024465207,0.011673534,998.25177,143.9964,,980.29535,143.41135,
Florida,12,Duval County,31,7600.0,Jacksonville,0.34949052,0.0011986229,0.045375891,0.0013457695,107572.59,0.30750972,0.0015971933,0.41912329,0.0052946154,0.39809856,0.0020587428,0.067256458,0.0022855282,0.017075503,0.0026178753,0.027696041,0.0015099578,42493.465,54851.102,5996.0483,0.37225074,0.0017498541,0.32637846,0.0017458234,0.0068672611,0.0006063442,0.089518607,0.0026236037,54299.215,53253.887,0.33225486,0.0020845137,0.43920454,0.0075877691,0.41512057,0.0029474131,0.28038788,0.0024128724,0.3967568,0.0077514183,0.38096318,0.002928264,0.0070152758,0.00078955363,0.0040737996,0.0013163055,0.0079424176,0.0012344128,0.14166491,0.0048598652,0.030687075,0.0051095881,0.048555434,0.0028682661,21529.277,27599.469,3024.9514,20949.996,27239.795,2970.1194
Florida,12,Escambia County,33,10900.0,Pensacola,0.36745942,0.0020109641,0.025603546,0.0015331354,38978.133,0.31162471,0.0027422842,0.3933275,0.0098705953,0.41286007,0.0030013896,0.043889526,0.0031786768,0.00639732,0.0021461856,0.016193537,0.0016389453,18915.777,17009.439,1315.585,0.38539207,0.0028833542,0.34948784,0.0029021262,0.005312704,0.00080349244,0.049805377,0.0031945277,19601.727,19376.176,0.33175209,0.0037377554,0.41512069,0.014272576,0.42263368,0.0042670234,0.2907533,0.0041625304,0.37003136,0.013176311,0.40279397,0.0042951461,0.0061411848,0.0014647035,0.0030255325,0.0025681921,0.0050442554,0.0010651059,0.09134037,0.0069113718,0.013163368,0.0034904,0.028289568,0.0030599444,9451.4229,8603.1709,653.5426,9463.5918,8401.5234,660.60828
Florida,12,Flagler County,35,7500.0,Deltona,0.41597086,0.0054863319,0.012248497,0.0026297232,4416.9712,0.34331593,0.014641659,0.43827128,0.016528588,0.42962801,0.0066490099,0.03673593,0.010537759,0.028813569,0.01163229,0.0072902367,0.0018776912,3130.5371,646.24402,417.38858,0.43609324,0.0080401311,0.39710426,0.0075917658,0.0024533868,0.0011360073,0.023239294,0.0050344099,2236.3694,2179.7649,0.39051691,0.019885933,0.43820575,0.022564033,0.44605589,0.0097164074,0.29908562,0.019718874,0.43806189,0.023214236,0.41431075,0.0090976581,0.011948118,0.0084955087,0.0005069091,0.0015530896,0.0016180906,0.0012542963,0.063027464,0.022268364,0.068385392,0.025875108,0.013362219,0.0034256666,1581.0471,337.03113,221.31505,1551.158,310.07809,196.83034
Florida,12,Franklin County,37,10000.0,Panama City,0.33930191,0.010481755,0.039567422,0.012260622,1388.1606,0.31336498,0.022477107,,,0.36101341,0.014659398,0.086438917,0.039179396,,,0.030351914,0.011737294,1072.9442,249.4465,,0.34497473,0.015127074,0.33501485,0.014297526,0.00073781598,0.0014051591,0.073793121,0.022117272,743.00214,642.02698,0.3068431,0.026958747,,,0.37928697,0.022000117,0.31533697,0.03822685,,,0.34718224,0.019447595,-0.0035159264,0.005553057,,,0.0016493141,0.0026283551,0.21998627,0.094540246,,,0.047607966,0.01876214,581.1535,136.50664,,484.98959,114.17879,
Florida,12,Gadsden County,39,9900.0,Tallahassee,0.30693579,0.0038807178,0.03960352,0.0046234489,9159.0186,0.28218722,0.003962555,0.34533173,0.019653281,0.41500816,0.011492426,0.048045915,0.0053864811,0.0076345326,0.0052525867,0.010784586,0.0044841208,1225.1664,7238.2739,843.37201,0.31747761,0.0053528273,0.29630235,0.0055074207,0.0093669062,0.0023230861,0.074001133,0.0086929463,4533.4004,4626.0581,0.29665446,0.0050464189,0.32628655,0.02571415,0.40914831,0.016827051,0.26626623,0.0059274975,0.36065245,0.029429607,0.41950807,0.015658604,0.010838393,0.0022126571,0.0011352586,0.0044805058,0.013155641,0.008097861,0.094718419,0.010416755,0.023990089,0.020320559,0.0093148807,0.005938814,626.89465,3608.6462,409.73068,599.11334,3625.1902,438.2515
Florida,12,Gilchrist County,41,7900.0,Gainesville,0.38361052,0.0099223917,0.020610183,0.0066124145,2165.6243,0.30260041,0.038785584,0.46518788,0.062241726,0.3932656,0.010654603,-0.0040881825,0.011126727,-0.0019853609,0.010819848,0.022084862,0.0067201508,1920.9601,151.14073,52.974228,0.40273008,0.014416974,0.3627274,0.013842008,0.0022583671,0.0020025752,0.043775253,0.014294367,1070.9321,1093.9993,,,0.45022225,0.075883836,0.40549433,0.014625069,,,,,0.37912592,0.015288436,,,0.022141846,0.038568616,0.0035321927,0.0025020957,,,,,0.0475193,0.01469252,949.54388,,,968.48303,,25.830179
Florida,12,Glades County,43,7100.0,Port St. Lucie,0.43561956,0.014523736,0.036449417,0.010563808,1584.87,0.2831237,0.032140117,0.49091181,0.035594437,0.42900485,0.017589351,0.010868633,0.014011353,-0.00088362425,0.0065090647,0.030753711,0.013210847,821.78363,219.56618,464.49521,0.42913285,0.01943446,0.44217893,0.020126225,0.0032674929,0.0040692538,0.064615399,0.020467021,815.05896,768.98376,0.30529508,0.040745988,0.45300549,0.048510082,0.42638072,0.024877101,0.27219564,0.046826247,0.52653581,0.049365602,0.43312582,0.025154883,-0.00109992,0.010850115,0.02399653,0.03123874,0.0044599166,0.0048275711,,,-0.00097768486,0.013375,0.051798072,0.02634526,428.94406,112.02824,227.46565,392.66492,108.38384,242.53876
Florida,12,Gulf County,45,10000.0,Panama City,0.34612128,0.0099287257,0.055637155,0.010386026,1680.613,0.28128463,0.016493989,0.32813567,0.067963921,0.38824177,0.014033835,0.12485664,0.035456553,-0.0054022521,0.018303415,0.030435314,0.011460411,1153.3427,407.99832,24.809835,0.37075296,0.014819677,0.3225159,0.014150002,0.0030655893,0.0034051605,0.10885885,0.020637274,872.61157,808.18744,0.32778713,0.022883421,,,0.40481243,0.019782463,0.22732316,0.025001431,,,0.36994603,0.019510359,-0.0042651184,0.0040601674,,,0.0062679173,0.0058052209,0.26626289,0.063952528,,,0.05480992,0.020413261,599.10632,205.05347,,554.75946,199.20793,
Florida,12,Hamilton County,47,7700.0,Lake City,0.37324214,0.010096995,0.033750687,0.0090639507,2092.7378,0.32089856,0.014656019,0.39790866,0.050045829,0.43133965,0.016348545,0.047681022,0.017525651,-0.019704495,0.014063455,0.02877824,0.01316867,865.82721,1139.1279,183.43716,0.38156253,0.014492259,0.36586654,0.014851228,0.00035622096,0.0012013051,0.065164447,0.017023206,1075.9807,1017.4342,0.34666795,0.018983614,,,0.43183953,0.023758128,0.29311949,0.020542746,,,0.43075466,0.022024695,-0.00054117205,0.0021133195,,,0.0021146939,0.0034014385,0.095643558,0.035668921,,,0.053429868,0.02409037,469.61792,560.75775,,395.33221,580.15857,
Florida,12,Hardee County,49,6800.0,Lakeland,0.39809197,0.008303198,0.019437332,0.0047638677,4941.377,0.31424758,0.021366017,0.41173577,0.013309204,0.42990273,0.012565538,0.023695927,0.020043815,0.021867706,0.0072271754,0.018437792,0.0070162984,1674.4637,456.19101,3126.761,0.40320912,0.011953253,0.39176705,0.011378861,0.0081658233,0.0040649879,0.031963114,0.0087355152,2610.2656,2335.8196,0.32701838,0.029701099,0.40494215,0.018014263,0.43986604,0.01791854,0.29481077,0.032750156,0.42043984,0.018783901,0.41974393,0.017566267,0.0035993264,0.010125053,0.0067532165,0.0040439502,0.0092256833,0.0065289857,0.043608584,0.036363501,0.041260809,0.016602995,0.026843578,0.011625863,885.85565,238.46758,1652.4675,789.48273,215.84467,1477.2471
Florida,12,Hendry County,51,7100.0,Port St. Lucie,0.35903201,0.0053518084,0.022083167,0.0037549301,7367.9863,0.28641739,0.011017352,0.40816951,0.00898029,0.40244791,0.011154407,0.079025455,0.018318368,0.006959131,0.0020098821,0.015528907,0.0056829541,1855.0087,1469.3306,4162.9185,0.34990603,0.0073437328,0.36749819,0.0078632729,0.0024759164,0.0015809794,0.040509086,0.0069834902,4006.3813,3369.9619,0.28389201,0.014156063,0.39356816,0.013286721,0.38871241,0.016134465,0.29084206,0.016751653,0.42150381,0.012005065,0.41489434,0.015048288,0.00087323441,0.0015562468,0.0025462543,0.0020651268,0.0032566083,0.003214451,0.16067159,0.037385579,0.009669086,0.0034356348,0.026877061,0.010137722,1038.6748,787.70343,2231.9468,820.24146,684.75146,1932.0079
Florida,12,Hernando County,53,6700.0,Tampa,0.39272451,0.0031782582,0.02378775,0.002195339,14392.948,0.31634298,0.0091830892,0.40724963,0.0094601661,0.41138047,0.0037188823,0.062817603,0.012248405,0.010960957,0.0034800728,0.02173999,0.0022841909,11239.41,1148.2754,1359.8677,0.40216482,0.0045580622,0.38362801,0.0045303619,0.0051038098,0.0012132372,0.043303546,0.0042878613,7293.3545,7100.6733,0.34081611,0.012279508,0.40582103,0.012417996,0.41992623,0.0053456514,0.28854334,0.013561429,0.40845767,0.013756966,0.40387291,0.0052668136,0.0068394891,0.0042792503,0.00070354529,0.0006278737,0.0055413735,0.0014452402,0.13262007,0.024667311,0.021268981,0.0061070342,0.037626926,0.0043855701,5743.6577,566.97015,691.61096,5496.2617,582.32709,664.95709
Florida,12,Highlands County,55,6800.0,Lakeland,0.3806411,0.0039645405,0.03730702,0.0037358487,10748.786,0.30839303,0.0072046118,0.41336414,0.0089741126,0.40774024,0.0054843207,0.087101489,0.012897063,0.011266266,0.0036389283,0.029590724,0.0044317017,5414.918,2551.5889,2752.1697,0.38709891,0.0056326892,0.37422407,0.0056541921,0.0063131526,0.0019239518,0.070121951,0.0073794802,5677.2407,5078.0317,0.31743664,0.0096138464,0.42297685,0.012337377,0.41194209,0.0078959111,0.29912251,0.011510267,0.40429801,0.01278698,0.40354726,0.007505496,0.0089783957,0.0048282752,-0.00035966371,0.00076012325,0.0081621446,0.0029748981,0.18043108,0.025016377,0.022662273,0.0081693735,0.051443096,0.0084267035,2857.3716,1324.7457,1493.6218,2561.3398,1228.5372,1256.0406
Florida,12,Hillsborough County,57,6700.0,Tampa,0.37248695,0.0011858604,0.029700426,0.00095482828,132634.38,0.3060239,0.0019109774,0.41609466,0.0025339066,0.4041146,0.0019721941,0.064045466,0.0027004038,0.013499807,0.00089543895,0.020920089,0.0013042053,51530.984,37935.098,37276.773,0.39180139,0.0017318421,0.3532472,0.0017035252,0.0043049101,0.00046400563,0.057198513,0.0020213081,67712.336,64919.539,0.33141357,0.0024973301,0.43358505,0.003616265,0.417604,0.0028026327,0.27919963,0.0028826387,0.39898515,0.0035263142,0.39113641,0.0027930459,0.0070567084,0.00093392626,0.0012823634,0.00026924032,0.0047835121,0.00078366144,0.132773,0.0054350072,0.026338184,0.0022112122,0.037236955,0.0024232701,26368.453,19074.766,19239.258,25162.883,18840.803,18039.676
Florida,12,Holmes County,59,9900.0,Tallahassee,0.39643642,0.0084519554,0.021540986,0.0050119446,2966.9165,0.30277765,0.03319696,0.44579527,0.051361151,0.41547331,0.0092447279,0.067362592,0.048349787,-0.0016870204,0.012150254,0.021132419,0.005553558,2668.156,106.68794,78.29982,0.41828388,0.012347053,0.37790585,0.01094405,0.003586944,0.0025764415,0.040025502,0.0092388066,1604.4573,1360.5148,0.33811805,0.04117801,,,0.44166034,0.013990509,0.2354452,0.051488794,,,0.39179167,0.012276197,0.097521231,0.042739466,,,0.0010576859,0.0011386232,,,,,0.041978478,0.011426178,1425.6421,59.552692,,1240.8232,47.797581,
